K,Betha,Alpha,P,Q,PurePercent
8,0.8,0.095,0.1,0.05,12.277091721255
8,0.8,0.095,0.1,0.06,11.4395596026333
8,0.8,0.095,0.1,0.07,9.76480430828939
8,0.8,0.095,0.1,0.08,9.26231723115748
8,0.8,0.095,0.1,0.09,8.07577674087518
8,0.8,0.095,0.1,0.1,8.85723270516517
8,0.8,0.1,0.01,0,100
8,0.8,0.1,0.01,0.001,93.1120191816402
8,0.8,0.1,0.01,0.002,84.4678040425676
8,0.8,0.1,0.01,0.003,80.9772560435352
8,0.8,0.1,0.01,0.004,77.916782639325
8,0.8,0.1,0.01,0.005,71.7039780637977
8,0.8,0.1,0.01,0.006,70.9959416075738
8,0.8,0.1,0.01,0.007,72.2383964101152
8,0.8,0.1,0.01,0.008,69.6869516681395
8,0.8,0.1,0.01,0.009,66.0457864006539
8,0.8,0.1,0.01,0.01,66.5620764084468
8,0.8,0.1,0.02,0,100
8,0.8,0.1,0.02,0.002,82.340592580557
8,0.8,0.1,0.02,0.004,67.745683965362
8,0.8,0.1,0.02,0.006,62.0319053734384
8,0.8,0.1,0.02,0.008,57.2403691820798
8,0.8,0.1,0.02,0.01,54.7025520129831
8,0.8,0.1,0.02,0.012,58.4402019480486
8,0.8,0.1,0.02,0.014,48.1176261181538
8,0.8,0.1,0.02,0.016,44.5308099840857
8,0.8,0.1,0.02,0.018,49.440325823149
8,0.8,0.1,0.02,0.02,46.5604225173682
8,0.8,0.1,0.03,0,100
8,0.8,0.1,0.03,0.003,72.1445511595841
8,0.8,0.1,0.03,0.006,62.4637434202839
8,0.8,0.1,0.03,0.009,52.1720942898279
8,0.8,0.1,0.03,0.012,46.1569642052356
8,0.8,0.1,0.03,0.015,42.6809611756136
8,0.8,0.1,0.03,0.018,41.6576934744973
8,0.8,0.1,0.03,0.021,38.6945826303187
8,0.8,0.1,0.03,0.024,37.7370003887863
8,0.8,0.1,0.03,0.027,36.5825101711075
8,0.8,0.1,0.03,0.03,36.2130390298622
8,0.8,0.1,0.04,0,100
8,0.8,0.1,0.04,0.004,67.735313266613
8,0.8,0.1,0.04,0.008,51.2368030938453
8,0.8,0.1,0.04,0.012,42.3640376516363
8,0.8,0.1,0.04,0.016,34.8830416793059
8,0.8,0.1,0.04,0.02,34.67132967531
8,0.8,0.1,0.04,0.024,31.1639147144555
8,0.8,0.1,0.04,0.028,29.9511048782339
8,0.8,0.1,0.04,0.032,29.1560041994347
8,0.8,0.1,0.04,0.036,29.1593807391238
8,0.8,0.1,0.04,0.04,26.4068308257131
8,0.8,0.1,0.05,0,100
8,0.8,0.1,0.05,0.005,58.9397230847852
8,0.8,0.1,0.05,0.01,42.7417035817756
8,0.8,0.1,0.05,0.015,34.9397435668655
8,0.8,0.1,0.05,0.02,29.5307975325118
8,0.8,0.1,0.05,0.025,26.4852586318833
8,0.8,0.1,0.05,0.03,27.1218581297656
8,0.8,0.1,0.05,0.035,24.3719556803348
8,0.8,0.1,0.05,0.04,23.7797163149639
8,0.8,0.1,0.05,0.045,21.8103851865276
8,0.8,0.1,0.05,0.05,22.9036353914508
8,0.8,0.1,0.06,0,100
8,0.8,0.1,0.06,0.006,53.5443611107536
8,0.8,0.1,0.06,0.012,36.7564543224102
8,0.8,0.1,0.06,0.018,28.6505595085708
8,0.8,0.1,0.06,0.024,25.1791495535557
8,0.8,0.1,0.06,0.03,22.3137540195789
8,0.8,0.1,0.06,0.036,21.3473622639061
8,0.8,0.1,0.06,0.042,19.5094764132063
8,0.8,0.1,0.06,0.048,18.8286447553124
8,0.8,0.1,0.06,0.054,18.644503670771
8,0.8,0.1,0.06,0.06,17.6169903630704
8,0.8,0.1,0.07,0,100
8,0.8,0.1,0.07,0.007,48.4944600028965
8,0.8,0.1,0.07,0.014,31.4826431972343
8,0.8,0.1,0.07,0.021,28.3562053265195
8,0.8,0.1,0.07,0.028,21.0556511452906
8,0.8,0.1,0.07,0.035,19.815808970969
8,0.8,0.1,0.07,0.042,17.4526956613411
8,0.8,0.1,0.07,0.049,17.3840557442832
8,0.8,0.1,0.07,0.056,16.4654336404254
8,0.8,0.1,0.07,0.063,14.7556902703126
8,0.8,0.1,0.07,0.07,15.9878611104783
8,0.8,0.1,0.08,0,100
8,0.8,0.1,0.08,0.008,42.8981263058834
8,0.8,0.1,0.08,0.016,29.7536021774636
8,0.8,0.1,0.08,0.024,20.8088227896065
8,0.8,0.1,0.08,0.032,18.7748915995321
8,0.8,0.1,0.08,0.04,17.5357104386297
8,0.8,0.1,0.08,0.048,15.8546191942292
8,0.8,0.1,0.08,0.056,13.1333208851641
8,0.8,0.1,0.08,0.064,13.5016115577737
8,0.8,0.1,0.08,0.072,11.8411329334638
8,0.8,0.1,0.08,0.08,12.6575674106031
8,0.8,0.1,0.09,0,100
8,0.8,0.1,0.09,0.009,36.3145975231269
8,0.8,0.1,0.09,0.018,25.1127169859361
8,0.8,0.1,0.09,0.027,20.1301326058091
8,0.8,0.1,0.09,0.036,17.2722288301976
8,0.8,0.1,0.09,0.045,15.0792456013067
8,0.8,0.1,0.09,0.054,12.5025658756366
8,0.8,0.1,0.09,0.063,11.6805918604087
8,0.8,0.1,0.09,0.072,11.1675377903926
8,0.8,0.1,0.09,0.081,11.1864622087358
8,0.8,0.1,0.09,0.09,10.7427243117719
8,0.8,0.1,0.1,0,100
8,0.8,0.1,0.1,0.01,34.2709538250226
8,0.8,0.1,0.1,0.02,18.6906108748042
8,0.8,0.1,0.1,0.03,16.3288763999387
8,0.8,0.1,0.1,0.04,15.6112804921263
8,0.8,0.1,0.1,0.05,12.5310074066185
8,0.8,0.1,0.1,0.06,11.8651143291857
8,0.8,0.1,0.1,0.07,9.05409724389509
8,0.8,0.1,0.1,0.08,10.004014443923
8,0.8,0.1,0.1,0.09,9.23223658779613
8,0.8,0.1,0.1,0.1,8.89631978783072
8,1,0,0.01,0.001,0
8,1,0,0.01,0.002,0
8,1,0,0.01,0.003,0
8,1,0,0.01,0.004,0
8,1,0,0.01,0.005,0
8,1,0,0.01,0.006,0
8,1,0,0.01,0.007,0
8,1,0,0.01,0.008,0
8,1,0,0.01,0.009,0
8,1,0,0.01,0.01,0
8,1,0,0.02,0.002,0
8,1,0,0.02,0.004,0
8,1,0,0.02,0.006,0
8,1,0,0.02,0.008,0
8,1,0,0.02,0.01,0
8,1,0,0.02,0.012,0
8,1,0,0.02,0.014,0
8,1,0,0.02,0.016,0
8,1,0,0.02,0.018,0
8,1,0,0.02,0.02,0
8,1,0,0.03,0.003,0
8,1,0,0.03,0.006,0
8,1,0,0.03,0.009,0
8,1,0,0.03,0.012,0
8,1,0,0.03,0.015,0
8,1,0,0.03,0.018,0
8,1,0,0.03,0.021,0
8,1,0,0.03,0.024,0
8,1,0,0.03,0.027,0
8,1,0,0.03,0.03,0
8,1,0,0.04,0.004,0
8,1,0,0.04,0.008,0
8,1,0,0.04,0.012,0
8,1,0,0.04,0.016,0
8,1,0,0.04,0.02,0
8,1,0,0.04,0.024,0
8,1,0,0.04,0.028,0
8,1,0,0.04,0.032,0
8,1,0,0.04,0.036,0
8,1,0,0.04,0.04,0
8,1,0,0.05,0.005,0
8,1,0,0.05,0.01,0
8,1,0,0.05,0.015,0
8,1,0,0.05,0.02,0
8,1,0,0.05,0.025,0
8,1,0,0.05,0.03,0
8,1,0,0.05,0.035,0
8,1,0,0.05,0.04,0
8,1,0,0.05,0.045,0
8,1,0,0.05,0.05,0
8,1,0,0.06,0.006,0
8,1,0,0.06,0.012,0
8,1,0,0.06,0.018,0
8,1,0,0.06,0.024,0
8,1,0,0.06,0.03,0
8,1,0,0.06,0.036,0
8,1,0,0.06,0.042,0
8,1,0,0.06,0.048,0
8,1,0,0.06,0.054,0
8,1,0,0.06,0.06,0
8,1,0,0.07,0.007,0
8,1,0,0.07,0.014,0
8,1,0,0.07,0.021,0
8,1,0,0.07,0.028,0
8,1,0,0.07,0.035,0
8,1,0,0.07,0.042,0
8,1,0,0.07,0.049,0
8,1,0,0.07,0.056,0
8,1,0,0.07,0.063,0
8,1,0,0.07,0.07,0
8,1,0,0.08,0.008,0
8,1,0,0.08,0.016,0
8,1,0,0.08,0.024,0
8,1,0,0.08,0.032,0
8,1,0,0.08,0.04,0
8,1,0,0.08,0.048,0
8,1,0,0.08,0.056,0
8,1,0,0.08,0.064,0
8,1,0,0.08,0.072,0
8,1,0,0.08,0.08,0
8,1,0,0.09,0.009,0
8,1,0,0.09,0.018,0
8,1,0,0.09,0.027,0
8,1,0,0.09,0.036,0
8,1,0,0.09,0.045,0
8,1,0,0.09,0.054,0
8,1,0,0.09,0.063,0
8,1,0,0.09,0.072,0
8,1,0,0.09,0.081,0
8,1,0,0.09,0.09,0
8,1,0,0.1,0.01,0
8,1,0,0.1,0.02,0
8,1,0,0.1,0.03,0
8,1,0,0.1,0.04,0
8,1,0,0.1,0.05,0
8,1,0,0.1,0.06,0
8,1,0,0.1,0.07,0
8,1,0,0.1,0.08,0
8,1,0,0.1,0.09,0
8,1,0,0.1,0.1,0
8,1,0.005,0.01,0,100
8,1,0.005,0.01,0.001,27.1697432638269
8,1,0.005,0.01,0.002,17.7291601227115
8,1,0.005,0.01,0.003,15.001393781746
8,1,0.005,0.01,0.004,11.8274314540127
8,1,0.005,0.01,0.005,12.5177365629308
8,1,0.005,0.01,0.006,9.42098814207533
8,1,0.005,0.01,0.007,11.3379501238721
8,1,0.005,0.01,0.008,9.10948358950464
8,1,0.005,0.01,0.009,8.24102459444604
8,1,0.005,0.01,0.01,9.27483047741207
8,1,0.005,0.02,0,100
8,1,0.005,0.02,0.002,12.4055870735164
8,1,0.005,0.02,0.004,9.09668225279991
8,1,0.005,0.02,0.006,8.23595156811842
8,1,0.005,0.02,0.008,5.85705030421698
8,1,0.005,0.02,0.01,5.16247335128749
8,1,0.005,0.02,0.012,5.58072427265864
8,1,0.005,0.02,0.014,4.41645399355026
8,1,0.005,0.02,0.016,5.30491284176084
8,1,0.005,0.02,0.018,4.69058064050782
8,1,0.005,0.02,0.02,4.10042078372566
8,1,0.005,0.03,0,100
8,1,0.005,0.03,0.003,13.7474500036696
8,1,0.005,0.03,0.006,7.97436850223888
8,1,0.005,0.03,0.009,4.50778090179978
8,1,0.005,0.03,0.012,3.64125360006916
8,1,0.005,0.03,0.015,3.01166633793245
8,1,0.005,0.03,0.018,3.2169610512219
8,1,0.005,0.03,0.021,3.12749004436874
8,1,0.005,0.03,0.024,2.58112122520622
8,1,0.005,0.03,0.027,2.74760601255099
8,1,0.005,0.03,0.03,2.75208507227398
8,1,0.005,0.04,0,100
8,1,0.005,0.04,0.004,8.94052291986066
8,1,0.005,0.04,0.008,4.41914180313909
8,1,0.005,0.04,0.012,2.94892519898423
8,1,0.005,0.04,0.016,3.33040290291164
8,1,0.005,0.04,0.02,2.42223547483479
8,1,0.005,0.04,0.024,2.49306316703568
8,1,0.005,0.04,0.028,2.38591925751381
8,1,0.005,0.04,0.032,2.06573622545648
8,1,0.005,0.04,0.036,1.68447784069286
8,1,0.005,0.04,0.04,1.93677946115398
8,1,0.005,0.05,0,100
8,1,0.005,0.05,0.005,7.42705624087571
8,1,0.005,0.05,0.01,5.03884761762201
8,1,0.005,0.05,0.015,2.65522418118526
8,1,0.005,0.05,0.02,2.28686040872768
8,1,0.005,0.05,0.025,1.80396325096836
8,1,0.005,0.05,0.03,1.9090485114738
8,1,0.005,0.05,0.035,1.70523259438631
8,1,0.005,0.05,0.04,1.64932448689633
8,1,0.005,0.05,0.045,1.26264555219505
8,1,0.005,0.05,0.05,1.18989771745514
8,1,0.005,0.06,0,100
8,1,0.005,0.06,0.006,6.24927322883136
8,1,0.005,0.06,0.012,3.79326286276927
8,1,0.005,0.06,0.018,2.28228931352677
8,1,0.005,0.06,0.024,1.61066162128768
8,1,0.005,0.06,0.03,1.85283035760047
8,1,0.005,0.06,0.036,1.4327592496286
8,1,0.005,0.06,0.042,0.986427119122035
8,1,0.005,0.06,0.048,1.17753015331495
8,1,0.005,0.06,0.054,1.24866494613251
8,1,0.005,0.06,0.06,0.737706414176188
8,1,0.005,0.07,0,100
8,1,0.005,0.07,0.007,3.67577008737973
8,1,0.005,0.07,0.014,1.65993344790459
8,1,0.005,0.07,0.021,1.98608513462081
8,1,0.005,0.07,0.028,1.4044613400926
8,1,0.005,0.07,0.035,1.25644492820929
8,1,0.005,0.07,0.042,1.05662978078964
8,1,0.005,0.07,0.049,0.831222052998026
8,1,0.005,0.07,0.056,1.10379725532675
8,1,0.005,0.07,0.063,0.935071362570807
8,1,0.005,0.07,0.07,0.814986374149265
8,1,0.005,0.08,0,100
8,1,0.005,0.08,0.008,4.19010748605766
8,1,0.005,0.08,0.016,2.35458219387141
8,1,0.005,0.08,0.024,1.58785227650685
8,1,0.005,0.08,0.032,1.10311200847298
8,1,0.005,0.08,0.04,0.94393986906484
8,1,0.005,0.08,0.048,0.828462322220093
8,1,0.005,0.08,0.056,0.926212640469494
8,1,0.005,0.08,0.064,0.776714340054674
8,1,0.005,0.08,0.072,0.716942670899614
8,1,0.005,0.08,0.08,0.824366957918585
8,1,0.005,0.09,0,100
8,1,0.005,0.09,0.009,2.47882698165296
8,1,0.005,0.09,0.018,1.21765140000602
8,1,0.005,0.09,0.027,0.985594667423358
8,1,0.005,0.09,0.036,0.823994870678814
8,1,0.005,0.09,0.045,0.69387166119989
8,1,0.005,0.09,0.054,0.703496529051737
8,1,0.005,0.09,0.063,0.722855722268154
8,1,0.005,0.09,0.072,0.618865328200847
8,1,0.005,0.09,0.081,0.518836358592087
8,1,0.005,0.09,0.09,0.52794266179984
8,1,0.005,0.1,0,100
8,1,0.005,0.1,0.01,2.55740576153529
8,1,0.005,0.1,0.02,0.96964843117098
8,1,0.005,0.1,0.03,0.717909192083713
8,1,0.005,0.1,0.04,0.848810308770472
8,1,0.005,0.1,0.05,0.786100566089422
8,1,0.005,0.1,0.06,0.662818977846513
8,1,0.005,0.1,0.07,0.465236187799132
8,1,0.005,0.1,0.08,0.642094895714019
8,1,0.005,0.1,0.09,0.519926644318322
8,1,0.005,0.1,0.1,0.405270424409813
8,1,0.01,0.01,0,100
8,1,0.01,0.01,0.001,44.9120390719959
8,1,0.01,0.01,0.002,29.7069097832718
8,1,0.01,0.01,0.003,24.702436742724
8,1,0.01,0.01,0.004,22.7498712906977
8,1,0.01,0.01,0.005,22.0917056745401
8,1,0.01,0.01,0.006,18.8870517356697
8,1,0.01,0.01,0.007,17.285515432615
8,1,0.01,0.01,0.008,15.8752705615229
8,1,0.01,0.01,0.009,16.8283093146539
8,1,0.01,0.01,0.01,16.3251556058084
8,1,0.01,0.02,0,100
8,1,0.01,0.02,0.002,29.9483305543691
8,1,0.01,0.02,0.004,17.2479588780566
8,1,0.01,0.02,0.006,11.4703619889483
8,1,0.01,0.02,0.008,13.2876652274485
8,1,0.01,0.02,0.01,8.88194882014246
8,1,0.01,0.02,0.012,10.3365567050286
8,1,0.01,0.02,0.014,9.05457898462682
8,1,0.01,0.02,0.016,8.86602295814527
8,1,0.01,0.02,0.018,7.95971443377969
8,1,0.01,0.02,0.02,8.56707013221795
8,1,0.01,0.03,0,100
8,1,0.01,0.03,0.003,17.0470496180298
8,1,0.01,0.03,0.006,12.2735158181209
8,1,0.01,0.03,0.009,8.4002575136883
8,1,0.01,0.03,0.012,7.39983272819936
8,1,0.01,0.03,0.015,6.98188266717228
8,1,0.01,0.03,0.018,5.79931388377515
8,1,0.01,0.03,0.021,5.91562578823582
8,1,0.01,0.03,0.024,6.3938867328805
8,1,0.01,0.03,0.027,5.19946427140868
8,1,0.01,0.03,0.03,5.43768282364506
8,1,0.01,0.04,0,100
8,1,0.01,0.04,0.004,15.1350489450398
8,1,0.01,0.04,0.008,8.22324786086089
8,1,0.01,0.04,0.012,5.82413279243091
8,1,0.01,0.04,0.016,5.48930049782767
8,1,0.01,0.04,0.02,4.57185123067129
8,1,0.01,0.04,0.024,4.76125585854472
8,1,0.01,0.04,0.028,4.23341475170535
8,1,0.01,0.04,0.032,3.52654731659903
8,1,0.01,0.04,0.036,3.26563857526966
8,1,0.01,0.04,0.04,4.00274203874855
8,1,0.01,0.05,0,100
8,1,0.01,0.05,0.005,12.7581189343634
8,1,0.01,0.05,0.01,6.77062906497776
8,1,0.01,0.05,0.015,4.81406465626365
8,1,0.01,0.05,0.02,3.42864523734122
8,1,0.01,0.05,0.025,3.41497976899322
8,1,0.01,0.05,0.03,3.00630833127866
8,1,0.01,0.05,0.035,2.93595993009282
8,1,0.01,0.05,0.04,3.26825264281175
8,1,0.01,0.05,0.045,2.41139874503919
8,1,0.01,0.05,0.05,2.65762418689945
8,1,0.01,0.06,0,100
8,1,0.01,0.06,0.006,12.1839909675868
8,1,0.01,0.06,0.012,4.77936645935339
8,1,0.01,0.06,0.018,3.7611700737013
8,1,0.01,0.06,0.024,2.68720658118607
8,1,0.01,0.06,0.03,3.2425790914264
8,1,0.01,0.06,0.036,2.83692158465882
8,1,0.01,0.06,0.042,2.31495236468359
8,1,0.01,0.06,0.048,2.44251422212803
8,1,0.01,0.06,0.054,2.13581914575684
8,1,0.01,0.06,0.06,2.1348848998981
8,1,0.01,0.07,0,100
8,1,0.01,0.07,0.007,6.99178709340129
8,1,0.01,0.07,0.014,5.03271206779722
8,1,0.01,0.07,0.021,3.48950449293235
8,1,0.01,0.07,0.028,2.39347237764037
8,1,0.01,0.07,0.035,2.08555135503702
8,1,0.01,0.07,0.042,2.30566139270828
8,1,0.01,0.07,0.049,1.81079736800585
8,1,0.01,0.07,0.056,1.30321324717717
8,1,0.01,0.07,0.063,1.738949025453
8,1,0.01,0.07,0.07,1.60158382046188
8,1,0.01,0.08,0,100
8,1,0.01,0.08,0.008,5.76262454546618
8,1,0.01,0.08,0.016,3.54037160794748
8,1,0.01,0.08,0.024,2.94542809609247
8,1,0.01,0.08,0.032,2.2657082424851
8,1,0.01,0.08,0.04,2.13593553171398
8,1,0.01,0.08,0.048,1.89292278919887
8,1,0.01,0.08,0.056,1.80745580912233
8,1,0.01,0.08,0.064,1.32007347855132
8,1,0.01,0.08,0.072,1.3529896676553
8,1,0.01,0.08,0.08,1.17558852000178
8,1,0.01,0.09,0,100
8,1,0.01,0.09,0.009,6.35576621987015
8,1,0.01,0.09,0.018,3.68240504377095
8,1,0.01,0.09,0.027,2.22653895080493
8,1,0.01,0.09,0.036,1.88524814689605
8,1,0.01,0.09,0.045,1.55463783516086
8,1,0.01,0.09,0.054,1.32100938144183
8,1,0.01,0.09,0.063,1.35040942754498
8,1,0.01,0.09,0.072,1.51385411683601
8,1,0.01,0.09,0.081,1.28638703936857
8,1,0.01,0.09,0.09,1.11799523121987
8,1,0.01,0.1,0,100
8,1,0.01,0.1,0.01,5.31820922808959
8,1,0.01,0.1,0.02,2.8409574041059
8,1,0.01,0.1,0.03,2.06952409891022
8,1,0.01,0.1,0.04,1.59963890056308
8,1,0.01,0.1,0.05,1.34062820871533
8,1,0.01,0.1,0.06,1.67024011387603
8,1,0.01,0.1,0.07,1.02276774343542
8,1,0.01,0.1,0.08,1.42698142398887
8,1,0.01,0.1,0.09,0.932783245619059
8,1,0.01,0.1,0.1,0.840102582211936
8,1,0.015,0.01,0,100
8,1,0.015,0.01,0.001,61.4237366344279
8,1,0.015,0.01,0.002,39.7449107501955
8,1,0.015,0.01,0.003,36.9181305715481
8,1,0.015,0.01,0.004,29.2715205239395
8,1,0.015,0.01,0.005,31.0688799015217
8,1,0.015,0.01,0.006,27.2104908140022
8,1,0.015,0.01,0.007,26.1567722288977
8,1,0.015,0.01,0.008,22.6716923487773
8,1,0.015,0.01,0.009,23.3427781505226
8,1,0.015,0.01,0.01,23.5397484083867
8,1,0.015,0.02,0,100
8,1,0.015,0.02,0.002,38.3449356703515
8,1,0.015,0.02,0.004,25.5851995869259
8,1,0.015,0.02,0.006,22.8721318029198
8,1,0.015,0.02,0.008,14.3964489872064
8,1,0.015,0.02,0.01,16.277274366571
8,1,0.015,0.02,0.012,14.5507100704293
8,1,0.015,0.02,0.014,11.7495195214594
8,1,0.015,0.02,0.016,12.4155984800715
8,1,0.015,0.02,0.018,12.4212646293998
8,1,0.015,0.02,0.02,11.6899231946548
8,1,0.015,0.03,0,100
8,1,0.015,0.03,0.003,27.6775293930829
8,1,0.015,0.03,0.006,22.5375361794112
8,1,0.015,0.03,0.009,11.7084576324111
8,1,0.015,0.03,0.012,10.4999542654473
8,1,0.015,0.03,0.015,9.8132624144964
8,1,0.015,0.03,0.018,7.58336545864503
8,1,0.015,0.03,0.021,7.16305347212614
8,1,0.015,0.03,0.024,8.45773548066067
8,1,0.015,0.03,0.027,8.4052547657758
8,1,0.015,0.03,0.03,7.69131707337699
8,1,0.015,0.04,0,100
8,1,0.015,0.04,0.004,20.6041823945286
8,1,0.015,0.04,0.008,10.9029891070807
8,1,0.015,0.04,0.012,10.7135146779906
8,1,0.015,0.04,0.016,7.30289599387804
8,1,0.015,0.04,0.02,6.64670676456162
8,1,0.015,0.04,0.024,5.61736472426151
8,1,0.015,0.04,0.028,5.61908639477932
8,1,0.015,0.04,0.032,6.11054480532126
8,1,0.015,0.04,0.036,5.6924169583201
8,1,0.015,0.04,0.04,5.87787925497721
8,1,0.015,0.05,0,100
8,1,0.015,0.05,0.005,18.2216006699969
8,1,0.015,0.05,0.01,11.5040364385705
8,1,0.015,0.05,0.015,9.68683133110621
8,1,0.015,0.05,0.02,6.06048293857894
8,1,0.015,0.05,0.025,4.8489314102932
8,1,0.015,0.05,0.03,4.34053826328903
8,1,0.015,0.05,0.035,5.27765948346537
8,1,0.015,0.05,0.04,5.01943871619935
8,1,0.015,0.05,0.045,4.39835569286013
8,1,0.015,0.05,0.05,3.44410881856425
8,1,0.015,0.06,0,100
8,1,0.015,0.06,0.006,13.7030813787352
8,1,0.015,0.06,0.012,6.1922657075593
8,1,0.015,0.06,0.018,7.27740524029394
8,1,0.015,0.06,0.024,5.36083497773502
8,1,0.015,0.06,0.03,4.19764825721634
8,1,0.015,0.06,0.036,3.78907552525648
8,1,0.015,0.06,0.042,3.64801032964841
8,1,0.015,0.06,0.048,3.55755967725097
8,1,0.015,0.06,0.054,2.92956552628149
8,1,0.015,0.06,0.06,3.2299482570105
8,1,0.015,0.07,0,100
8,1,0.015,0.07,0.007,11.451243729104
8,1,0.015,0.07,0.014,7.87531058198581
8,1,0.015,0.07,0.021,4.42470703009266
8,1,0.015,0.07,0.028,3.80064312671183
8,1,0.015,0.07,0.035,2.96340483863058
8,1,0.015,0.07,0.042,2.75100693330381
8,1,0.015,0.07,0.049,2.88074019476689
8,1,0.015,0.07,0.056,2.67128374364312
8,1,0.015,0.07,0.063,3.15673500602731
8,1,0.015,0.07,0.07,2.59648962858558
8,1,0.015,0.08,0,100
8,1,0.015,0.08,0.008,10.5242104968935
8,1,0.015,0.08,0.016,6.14645754308086
8,1,0.015,0.08,0.024,4.20384877098148
8,1,0.015,0.08,0.032,3.23433456906075
8,1,0.015,0.08,0.04,2.46203912661885
8,1,0.015,0.08,0.048,2.71987703979898
8,1,0.015,0.08,0.056,2.52284624140303
8,1,0.015,0.08,0.064,2.25694925483375
8,1,0.015,0.08,0.072,2.11237814607853
8,1,0.015,0.08,0.08,1.76189031684652
8,1,0.015,0.09,0,100
8,1,0.015,0.09,0.009,7.52052593249032
8,1,0.015,0.09,0.018,3.43449411642008
8,1,0.015,0.09,0.027,3.3474826225039
8,1,0.015,0.09,0.036,2.64705999858669
8,1,0.015,0.09,0.045,2.84161860305232
8,1,0.015,0.09,0.054,1.76118370059217
8,1,0.015,0.09,0.063,2.16116700374104
8,1,0.015,0.09,0.072,1.92678832831988
8,1,0.015,0.09,0.081,1.73823633638387
8,1,0.015,0.09,0.09,1.91536282583515
8,1,0.015,0.1,0,100
8,1,0.015,0.1,0.01,5.52508494126403
8,1,0.015,0.1,0.02,3.87521186748319
8,1,0.015,0.1,0.03,2.71992553263596
8,1,0.015,0.1,0.04,2.37765991925893
8,1,0.015,0.1,0.05,2.20467614355685
8,1,0.015,0.1,0.06,2.06967377913497
8,1,0.015,0.1,0.07,1.73723839425905
8,1,0.015,0.1,0.08,1.35570854171709
8,1,0.015,0.1,0.09,1.2523629391118
8,1,0.015,0.1,0.1,1.29678045713751
8,1,0.02,0.01,0,100
8,1,0.02,0.01,0.001,57.4182705320694
8,1,0.02,0.01,0.002,50.8934612126254
8,1,0.02,0.01,0.003,39.2831443951079
8,1,0.02,0.01,0.004,35.2515690730211
8,1,0.02,0.01,0.005,33.6765353838531
8,1,0.02,0.01,0.006,34.2220034471812
8,1,0.02,0.01,0.007,27.7691182115356
8,1,0.02,0.01,0.008,29.6576005255436
8,1,0.02,0.01,0.009,28.7606011634713
8,1,0.02,0.01,0.01,26.6208356300414
8,1,0.02,0.02,0,100
8,1,0.02,0.02,0.002,44.6807042921405
8,1,0.02,0.02,0.004,28.1149673855876
8,1,0.02,0.02,0.006,24.6438943779287
8,1,0.02,0.02,0.008,22.7881635574583
8,1,0.02,0.02,0.01,19.0277464107537
8,1,0.02,0.02,0.012,19.7498192658373
8,1,0.02,0.02,0.014,16.5622090333414
8,1,0.02,0.02,0.016,17.1380308445623
8,1,0.02,0.02,0.018,16.2875218705269
8,1,0.02,0.02,0.02,16.0212587612765
8,1,0.02,0.03,0,100
8,1,0.02,0.03,0.003,34.5632508547245
8,1,0.02,0.03,0.006,22.2690793809599
8,1,0.02,0.03,0.009,15.2468776333008
8,1,0.02,0.03,0.012,13.9705430419528
8,1,0.02,0.03,0.015,10.869645802935
8,1,0.02,0.03,0.018,11.8190690929937
8,1,0.02,0.03,0.021,10.0086590023304
8,1,0.02,0.03,0.024,10.5121968509633
8,1,0.02,0.03,0.027,9.98706874625199
8,1,0.02,0.03,0.03,8.96450645197109
8,1,0.02,0.04,0,100
8,1,0.02,0.04,0.004,22.7669824794427
8,1,0.02,0.04,0.008,16.4046336351715
8,1,0.02,0.04,0.012,14.336203011656
8,1,0.02,0.04,0.016,9.79198660934859
8,1,0.02,0.04,0.02,9.81442596608546
8,1,0.02,0.04,0.024,8.27916419766417
8,1,0.02,0.04,0.028,7.40951109014856
8,1,0.02,0.04,0.032,7.17586618583089
8,1,0.02,0.04,0.036,7.96280421603988
8,1,0.02,0.04,0.04,7.40802789424301
8,1,0.02,0.05,0,100
8,1,0.02,0.05,0.005,24.133492207827
8,1,0.02,0.05,0.01,13.0708262654688
8,1,0.02,0.05,0.015,9.82572219716852
8,1,0.02,0.05,0.02,7.07408781445713
8,1,0.02,0.05,0.025,6.79617863900379
8,1,0.02,0.05,0.03,6.23985088474852
8,1,0.02,0.05,0.035,5.7863769008131
8,1,0.02,0.05,0.04,5.74714476727414
8,1,0.02,0.05,0.045,5.77013866849367
8,1,0.02,0.05,0.05,5.59219576520836
8,1,0.02,0.06,0,100
8,1,0.02,0.06,0.006,18.676535718355
8,1,0.02,0.06,0.012,11.495230105528
8,1,0.02,0.06,0.018,6.85399232190588
8,1,0.02,0.06,0.024,5.96796004269228
8,1,0.02,0.06,0.03,5.0691713015461
8,1,0.02,0.06,0.036,5.1649465740214
8,1,0.02,0.06,0.042,4.53344861173036
8,1,0.02,0.06,0.048,4.46655900058863
8,1,0.02,0.06,0.054,4.50198884273692
8,1,0.02,0.06,0.06,4.16012413635371
8,1,0.02,0.07,0,100
8,1,0.02,0.07,0.007,13.2615985237195
8,1,0.02,0.07,0.014,9.12231500231301
8,1,0.02,0.07,0.021,7.87005532367837
8,1,0.02,0.07,0.028,5.01847495876961
8,1,0.02,0.07,0.035,5.27677404684806
8,1,0.02,0.07,0.042,3.82157951407006
8,1,0.02,0.07,0.049,3.7728398117819
8,1,0.02,0.07,0.056,3.63335688017484
8,1,0.02,0.07,0.063,3.50501129126735
